"","id","Longitude","Latitude","Area","OceanRegionCode","IsHome","SWF_BYT","SWF_YFT","SWF_SWF","SWF_OTHER","TUNA_BYT","TUNA_YFT","TUNA_SWF","TUNA_OTHER","SWF_LOG","SWF_LTH","TUNA_LOG","TUNA_LTH"
"1559",1559,163,34,3,"WCPO",0,-9999,-9999,-9999,-9999,423.738074734716,176.732037844712,51.1441691967332,236.290349518994,0,0,0,0
"1560",1560,164,34,3,"WCPO",0,-9999,-9999,-9999,-9999,742.594122794076,-33.756413888309,57.057477487716,359.703554456493,0,0,0,0
"1561",1561,165,34,3,"WCPO",0,1.44790376919721,5.44942490305207,-519.257592181443,563.387633464307,-9999,-9999,-9999,-9999,0,0,0,0
"1562",1562,166,34,3,"WCPO",0,25.0327457580989,146.355803129244,817.350808482033,267.850590970481,-9999,-9999,-9999,-9999,0,0,0,0
"1563",1563,167,34,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1564",1564,168,34,4,"WCPO",0,17.1217438092126,35.3857345553066,1028.43711783006,205.963294300722,-9999,-9999,-9999,-9999,0,0,0,0
"1565",1565,169,34,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1566",1566,170,34,4,"WCPO",0,377.11975605111,55.6245716106125,705.475694339789,175.890475118875,-9999,-9999,-9999,-9999,0,0,0,0
"1567",1567,171,34,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1568",1568,172,34,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1569",1569,173,34,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1570",1570,174,34,4,"WCPO",0,-9999,-9999,-9999,-9999,617.098816450938,27.7936371124803,63.9429344296292,320.658503083531,0,0,0,0
"1571",1571,175,34,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1572",1572,176,34,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1573",1573,177,34,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1574",1574,178,34,4,"WCPO",0,-9999,-9999,-9999,-9999,421.092373266398,47.1813039250616,66.066702404017,323.352584343179,0,0,0,0
"1575",1575,179,34,4,"WCPO",0,-9999,-9999,-9999,-9999,482.720936696832,86.0730661964917,37.1875238415841,296.390895856708,0,0,0,0
"1576",1576,135,35,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1577",1577,136,35,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1578",1578,137,35,2,"EPO",0,77.3652321793073,78.5652388727616,-86.651876971722,170.637444152185,-9999,-9999,-9999,-9999,0,0,0,0
"1579",1579,138,35,2,"EPO",0,-9999,-9999,-9999,-9999,609.903280014396,205.511997661664,53.9577523760423,254.04588464367,0,0,0,0
"1580",1580,139,35,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1581",1581,140,35,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1582",1582,141,35,2,"EPO",0,-9999,-9999,-9999,-9999,272.927545903179,119.600175079571,44.2656048577273,294.020264802794,0,0,0,0
"1583",1583,142,35,2,"EPO",0,351.286079335329,32.7229243134902,-6.35501237058611,70.105807899944,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1584",1584,143,35,2,"EPO",0,-9999,-9999,-9999,-9999,495.150071412853,155.966184742236,24.4334750555621,200.306218226476,0.007787,0,0,0
"1585",1585,144,35,2,"EPO",0,-9999,-9999,-9999,-9999,321.378317125851,68.3814914865035,41.4642547504266,280.553567316269,0.007787,0,0,0
"1586",1586,145,35,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1587",1587,146,35,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0
"1588",1588,147,35,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0
"1589",1589,148,35,3,"EPO",0,219.037466510885,98.4501974898874,1257.41700902029,289.14434000339,-9999,-9999,-9999,-9999,0,0.00744,0,0
"1590",1590,149,35,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0
"1591",1591,150,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1592",1592,151,35,3,"WCPO",0,-9999,-9999,-9999,-9999,472.204241300728,143.632546807708,30.2385874926415,268.844904600924,0.005252,0.00525,0,0
"1593",1593,152,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1594",1594,153,35,3,"WCPO",0,46.2133208005824,25.0393639396628,1022.67958194562,-45.1212594973445,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1595",1595,154,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0
"1596",1596,155,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0
"1597",1597,156,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0
"1598",1598,157,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0
"1599",1599,158,35,3,"WCPO",0,179.097467474536,53.9357944909939,-512.434268707287,-4.28648764218441,675.576694850943,89.5212506771426,48.6111264443384,387.686578764565,0,0,0,0
"1600",1600,159,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1601",1601,160,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1602",1602,161,35,3,"WCPO",0,-9999,-9999,-9999,-9999,446.618374607086,108.209776769395,33.1761849516473,333.374231143863,0,0,0,0
"1603",1603,162,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1604",1604,163,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1605",1605,164,35,3,"WCPO",0,-9999,-9999,-9999,-9999,306.229918252128,102.787293819815,39.2358507943222,219.167360202335,0,0,0,0
"1606",1606,165,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1607",1607,166,35,3,"WCPO",0,-9999,-9999,-9999,-9999,916.132644632405,63.2976652750303,65.9592628327904,289.459487410399,0,0,0,0
"1608",1608,167,35,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1609",1609,168,35,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1610",1610,169,35,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1611",1611,170,35,4,"WCPO",0,-9999,-9999,-9999,-9999,416.760295824544,0.441265516807022,43.8794232005819,429.223222844719,0,0,0,0
"1612",1612,171,35,4,"WCPO",0,116.049036679683,116.699229559486,-235.540549663406,-9.15696844161505,-9999,-9999,-9999,-9999,0,0,0,0
"1613",1613,172,35,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1614",1614,173,35,4,"WCPO",0,-9999,-9999,-9999,-9999,722.298250101153,197.401061640306,45.0244950759899,483.112186256114,0,0,0,0
"1615",1615,174,35,4,"WCPO",0,134.064077809896,73.5208569302378,573.828044250219,425.737415323898,-9999,-9999,-9999,-9999,0,0,0,0
"1616",1616,175,35,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1617",1617,176,35,4,"WCPO",0,-49.1174984581177,56.7755203055539,1223.96551005766,168.759763485757,-9999,-9999,-9999,-9999,0,0,0,0
"1618",1618,177,35,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1619",1619,178,35,4,"WCPO",0,-9999,-9999,-9999,-9999,191.821188192078,152.815019607853,68.0249241468615,242.282648529499,0,0,0,0
"1620",1620,179,35,4,"WCPO",0,389.801195557638,93.1587164289483,2328.31897993391,-159.093641774638,-9999,-9999,-9999,-9999,0,0,0,0
"1621",1621,135,36,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1622",1622,136,36,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1623",1623,137,36,2,"EPO",0,-9999,-9999,-9999,-9999,412.814463593927,138.950699038881,62.1510069265921,312.289232078403,0,0,0,0
"1624",1624,138,36,2,"EPO",0,342.659593894259,-5.70070461034442,1122.56585903963,175.532268537508,-9999,-9999,-9999,-9999,0,0,0,0
"1625",1625,139,36,2,"EPO",0,-9999,-9999,-9999,-9999,357.776219025666,278.462223378105,12.4162219390022,359.666015157591,0,0,0,0
"1626",1626,140,36,2,"EPO",0,-9999,-9999,-9999,-9999,465.872980496628,194.566596771812,44.7547470870299,273.592689431447,0,0,0,0
"1627",1627,141,36,2,"EPO",0,288.18088719907,-42.0566782904942,998.395937845868,11.4793599577564,527.763444374772,150.843877461575,72.7878080918307,414.691404489139,0,0,0,0
"1628",1628,142,36,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1629",1629,143,36,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1630",1630,144,36,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1631",1631,145,36,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1632",1632,146,36,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0
"1633",1633,147,36,3,"EPO",0,-9999,-9999,-9999,-9999,163.213628309029,94.3951617639991,35.0918875462817,334.588946833082,0,0.00744,0,0
"1634",1634,148,36,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0
"1635",1635,149,36,3,"EPO",0,-9999,-9999,-9999,-9999,384.958760386284,112.824300582122,69.6415356175084,338.59482389613,0,0.00744,0,0
"1636",1636,150,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1637",1637,151,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1638",1638,152,36,3,"WCPO",0,-45.7551693294321,73.2693552500984,-560.613134838042,257.076649922802,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1639",1639,153,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1640",1640,154,36,3,"WCPO",0,-9999,-9999,-9999,-9999,242.10447167579,-49.3098097049163,63.2430957602604,324.502974926428,0.066136,0,0,0
"1641",1641,155,36,3,"WCPO",0,274.962492108412,93.0547857039172,100.277404956858,140.8845542582,313.388763474012,162.6199112661,51.2629117553739,241.909280330852,0.066136,0,0,0
"1642",1642,156,36,3,"WCPO",0,-9999,-9999,-9999,-9999,530.529084043538,32.5238582409062,31.831655835736,225.235549446373,0.066136,0,0,0
"1643",1643,157,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1644",1644,158,36,3,"WCPO",0,243.602099355406,72.2981729595678,-865.964543069775,-39.9223336121123,435.95103771044,12.8422572670884,51.1581218080758,254.720711611014,0,0,0,0
"1645",1645,159,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1646",1646,160,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1647",1647,161,36,3,"WCPO",0,-9999,-9999,-9999,-9999,497.339888492208,170.747494783178,39.7598051464576,247.167352270654,0,0,0,0
"1648",1648,162,36,3,"WCPO",0,305.380792077615,1.82355435289016,-1411.14577799267,473.972729044903,432.179921362533,192.117785677977,39.5895755141247,317.101300873121,0,0,0,0
"1649",1649,163,36,3,"WCPO",0,468.407643571179,32.4649884966457,737.496245602819,41.049843412478,-9999,-9999,-9999,-9999,0,0,0,0
"1650",1650,164,36,3,"WCPO",0,-9999,-9999,-9999,-9999,615.128809340407,113.312184878666,59.7380014800228,458.565136970854,0,0,0,0
"1651",1651,165,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1652",1652,166,36,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1653",1653,167,36,3,"WCPO",0,-9999,-9999,-9999,-9999,527.830700607121,172.676063306511,77.5921384949479,132.701923587728,0,0,0,0
"1654",1654,168,36,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1655",1655,169,36,4,"WCPO",0,-9999,-9999,-9999,-9999,518.853577480454,5.85349628070344,63.7561129687885,252.936544266317,0,0,0,0
"1656",1656,170,36,4,"WCPO",0,0.657524108735743,87.1672494665686,1106.71077733427,-120.010075236381,593.000765962523,202.373156673275,55.8869520495271,453.140619194941,0,0,0,0
"1657",1657,171,36,4,"WCPO",0,-18.8453408125977,86.4711479542054,-293.752747349007,141.584918052272,616.908238282295,132.920570485295,33.9975088873975,400.134790737133,0,0,0,0
"1658",1658,172,36,4,"WCPO",0,-9999,-9999,-9999,-9999,290.718189781171,239.924847500114,34.6963011089838,421.045497931073,0,0,0,0
"1659",1659,173,36,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1660",1660,174,36,4,"WCPO",0,-9999,-9999,-9999,-9999,335.215377208197,145.742210751313,78.0275525467122,363.27345360898,0,0,0,0
"1661",1661,175,36,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1662",1662,176,36,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1663",1663,177,36,4,"WCPO",0,-9999,-9999,-9999,-9999,745.601460409599,73.0099427210847,24.2447065797194,380.78831950373,0,0,0,0
"1664",1664,178,36,4,"WCPO",0,-9999,-9999,-9999,-9999,509.445178846132,275.142396485897,77.08212414499,306.49082204565,0,0,0,0
"1665",1665,179,36,4,"WCPO",0,-9999,-9999,-9999,-9999,655.425085943928,183.05128385536,14.2256642884528,267.350636061166,0,0,0,0
"1666",1666,135,37,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1667",1667,136,37,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1668",1668,137,37,2,"EPO",0,243.375338868042,2.77807468536925,1144.18402263438,491.478767636043,466.51559678112,134.244926524378,14.9278068429703,223.780193295466,0,0,0,0
"1669",1669,138,37,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1670",1670,139,37,2,"EPO",0,-9999,-9999,-9999,-9999,488.65121453935,74.960673048155,60.4902665309253,259.743991418116,0,0,0,0
"1671",1671,140,37,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1672",1672,141,37,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1673",1673,142,37,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1674",1674,143,37,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1675",1675,144,37,2,"EPO",0,-9999,-9999,-9999,-9999,498.698215688328,133.581631480788,16.122294967907,341.91181688239,0.007787,0,0,0
"1676",1676,145,37,3,"EPO",0,191.807525496726,33.0260138544174,344.412407676343,-20.5977184455533,-9999,-9999,-9999,-9999,0.007787,0,0,0
"1677",1677,146,37,3,"EPO",0,312.049726040969,28.659037131788,480.483399525914,246.543020856746,290.209285865468,184.915025236645,57.5651833889011,257.700371202199,0,0.00744,0,0
"1678",1678,147,37,3,"EPO",0,-9999,-9999,-9999,-9999,757.027096554799,182.57672851801,85.9792200265063,337.884829283118,0,0.00744,0,0
"1679",1679,148,37,3,"EPO",0,-9999,-9999,-9999,-9999,371.540191255516,142.498436260067,46.5478662727757,314.235153146197,0,0.00744,0,0
"1680",1680,149,37,3,"EPO",0,-9999,-9999,-9999,-9999,539.804495015045,82.627117811267,67.8644584603143,374.261597982677,0,0.00744,0,0
"1681",1681,150,37,3,"WCPO",0,-9999,-9999,-9999,-9999,621.490419015806,133.700796024983,24.8870716558813,535.456859649663,0.005252,0.00525,0,0
"1682",1682,151,37,3,"WCPO",0,0.199077657886676,92.3307176032751,1478.12986742046,74.0886398850593,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1683",1683,152,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1684",1684,153,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0
"1685",1685,154,37,3,"WCPO",0,-9999,-9999,-9999,-9999,664.697475031982,89.6750806762277,26.9855913768917,308.601220315577,0,0,0,0
"1686",1686,155,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1687",1687,156,37,3,"WCPO",0,179.40802851398,85.474864631922,15.1428736719272,142.097342683881,-9999,-9999,-9999,-9999,0.066136,0,0,0
"1688",1688,157,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1689",1689,158,37,3,"WCPO",0,105.093491011896,-13.1665008247211,-1541.00551027769,-12.3964205279993,351.367307187824,208.273544292841,66.4697984851285,282.843043621098,0,0,0,0
"1690",1690,159,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1691",1691,160,37,3,"WCPO",0,-9999,-9999,-9999,-9999,279.152930597388,79.0554634377268,53.9524226883974,87.1700793377304,0,0,0,0
"1692",1692,161,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1693",1693,162,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1694",1694,163,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1695",1695,164,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1696",1696,165,37,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1697",1697,166,37,3,"WCPO",0,170.580330788834,33.7225173077107,-20.6391691711312,-49.3371578626038,854.513953961544,112.958369398279,51.7969566804903,226.583658647543,0,0,0,0
"1698",1698,167,37,3,"WCPO",0,144.792486964295,22.2127012385437,370.635109778104,-59.5752073162077,546.829976152645,128.827551347574,71.3768397147884,258.268566072881,0,0,0,0
"1699",1699,168,37,4,"WCPO",0,-9999,-9999,-9999,-9999,309.221200362835,227.969343130228,59.3852415356595,197.695216719434,0,0,0,0
"1700",1700,169,37,4,"WCPO",0,-9999,-9999,-9999,-9999,460.488859060071,160.658915348251,45.6503028612514,249.853648113492,0,0,0,0
"1701",1701,170,37,4,"WCPO",0,-9999,-9999,-9999,-9999,696.29875485577,137.148173757562,62.4954533518431,306.951495673152,0,0,0,0
"1702",1702,171,37,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1703",1703,172,37,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1704",1704,173,37,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1705",1705,174,37,4,"WCPO",0,-9999,-9999,-9999,-9999,516.41144404014,237.65349971357,70.0594203936484,135.471470742007,0,0,0,0
"1706",1706,175,37,4,"WCPO",0,-28.4226845610266,92.0555118762001,-14.9684510406747,227.223525346626,504.06406394266,97.9115919772902,41.8018934133538,264.146075160406,0,0,0,0
"1707",1707,176,37,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1708",1708,177,37,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1709",1709,178,37,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1710",1710,179,37,4,"WCPO",0,-9999,-9999,-9999,-9999,432.663334993607,243.890305805398,52.6719015346774,415.36158194906,0,0,0,0
"1711",1711,135,38,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1712",1712,136,38,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1713",1713,137,38,2,"EPO",0,-9999,-9999,-9999,-9999,769.8134546946,33.4464851267224,45.2231959818332,483.573049936203,0,0,0,0
"1714",1714,138,38,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1715",1715,139,38,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1716",1716,140,38,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1717",1717,141,38,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1718",1718,142,38,2,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.014696,0.0147,0,0
"1719",1719,143,38,2,"EPO",0,-9999,-9999,-9999,-9999,500.219545517095,179.118031030285,41.8848906792566,228.975206767387,0.014696,0.0147,0,0
"1720",1720,144,38,2,"EPO",0,-9999,-9999,-9999,-9999,626.773710206333,160.577922435828,38.3536599585555,270.620517511818,0.014696,0.0147,0,0
"1721",1721,145,38,3,"EPO",0,107.070182283727,63.1440869612104,-253.872797241865,-140.652664974521,-9999,-9999,-9999,-9999,0.014696,0.0147,0,0
"1722",1722,146,38,3,"EPO",0,-9999,-9999,-9999,-9999,544.37657880287,63.2851528786228,30.3957990457798,318.357480150453,0.009842,0.00984,0,0
"1723",1723,147,38,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.009842,0.00984,0,0
"1724",1724,148,38,3,"EPO",0,148.856542119751,138.311469673325,953.489056437357,-262.655223519068,-9999,-9999,-9999,-9999,0.009842,0.00984,0,0
"1725",1725,149,38,3,"EPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.009842,0.00984,0,0
"1726",1726,150,38,3,"WCPO",0,119.467167716963,26.8611357737999,2444.50190542397,84.9255789505229,517.025686903711,-4.4880443207789,13.9461957805458,298.36108762984,0,0,0,0
"1727",1727,151,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1728",1728,152,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1729",1729,153,38,3,"WCPO",0,-9999,-9999,-9999,-9999,382.650877772573,180.292794734256,26.9938954615124,292.770644963167,0,0,0,0
"1730",1730,154,38,3,"WCPO",0,-9999,-9999,-9999,-9999,427.773234496347,-60.0714110598764,80.8721344522576,356.817891208577,0,0,0,0
"1731",1731,155,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1732",1732,156,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1733",1733,157,38,3,"WCPO",0,36.1860681362693,63.6327566355923,108.883690165998,-75.4549030570846,-9999,-9999,-9999,-9999,0,0,0,0
"1734",1734,158,38,3,"WCPO",0,-9999,-9999,-9999,-9999,59.4798823907918,239.747832879959,52.2821118224858,334.093298077311,0,0,0,0
"1735",1735,159,38,3,"WCPO",0,-9999,-9999,-9999,-9999,342.334447838465,90.0836584896516,36.5129497480466,319.621044148498,0,0,0,0
"1736",1736,160,38,3,"WCPO",0,152.836579644707,20.1048910393067,831.686270147313,378.05207602116,564.029283341471,219.945094129409,48.6446227766474,274.899772400208,0,0,0,0
"1737",1737,161,38,3,"WCPO",0,-3.36761470160104,91.1711973389561,279.046838203255,-48.167932223158,597.956105092877,173.505280286854,52.4362306077469,424.661898524214,0,0,0,0
"1738",1738,162,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1739",1739,163,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1740",1740,164,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1741",1741,165,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1742",1742,166,38,3,"WCPO",0,-9999,-9999,-9999,-9999,444.820769421536,152.128290838638,27.2446731614162,492.600100189485,0,0,0,0
"1743",1743,167,38,3,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1744",1744,168,38,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1745",1745,169,38,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1746",1746,170,38,4,"WCPO",0,-9999,-9999,-9999,-9999,545.266004172858,151.983651029559,29.577839647914,368.275520969775,0,0,0,0
"1747",1747,171,38,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1748",1748,172,38,4,"WCPO",0,-9999,-9999,-9999,-9999,167.673048320818,221.033912865641,31.597164734555,233.767817264824,0,0,0,0
"1749",1749,173,38,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1750",1750,174,38,4,"WCPO",0,334.794845135118,44.5153052363076,549.321313264875,182.100928355568,-9999,-9999,-9999,-9999,0,0,0,0
"1751",1751,175,38,4,"WCPO",0,-13.1266461647457,112.216273279889,-4.0459903618509,-248.749605696269,-9999,-9999,-9999,-9999,0,0.27801,0,0
"1752",1752,176,38,4,"WCPO",0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0
"1753",1753,177,38,4,"WCPO",0,98.0814054078211,172.265537220711,860.352608584417,195.130234713033,-9999,-9999,-9999,-9999,0,0,0,0
"1754",1754,178,38,4,"WCPO",0,-9999,-9999,-9999,-9999,431.412949970185,186.734255870441,61.3291922803465,338.815064357779,0,0,0,0
"1755",1755,179,38,4,"WCPO",0,-9999,-9999,-9999,-9999,263.64378683391,134.592240243886,47.3031460212328,399.961322110332,0,0,0,0
"1756",1756,135,39,2,"EPO",0,23.004838547154,37.8472413747561,-187.382193684844,84.1159558974923,-9999,-9999,-9999,-9999,0,0,0,0
