id,Longitude,Latitude,Area,OceanRegionCode,IsHome,SWF_BYT,SWF_YFT,SWF_SWF,SWF_OTHER,TUNA_BYT,TUNA_YFT,TUNA_SWF,TUNA_OTHER,SWF_LOG,SWF_LTH,TUNA_LOG,TUNA_LTH,GridAggregationID
1543,147,34,3,EPO,0,-9999,-9999,-9999,-9999,768.9382819,-10.41191233,59.39258118,263.5535094,0,0.00744,0,0,170
1544,148,34,3,EPO,0,-9999,-9999,-9999,-9999,547.63915,46.5783425,56.73796548,209.9918691,0,0.00744,0,0,170
1545,149,34,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0,170
1546,150,34,3,WCPO,0,24.77536581,133.4844208,-689.8465941,137.71988,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,171
1547,151,34,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,171
1548,152,34,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,171
1549,153,34,3,WCPO,0,-9999,-9999,-9999,-9999,609.7308359,387.4110975,57.25364312,183.4071744,0.005252,0.00525,0,0,172
1550,154,34,3,WCPO,0,-12.11881802,53.46069084,40.9408559,187.3555562,489.8960322,178.6340254,18.01061864,425.3079519,0.066136,0,0,0,172
1551,155,34,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0,172
1552,156,34,3,WCPO,0,-9999,-9999,-9999,-9999,375.7827097,63.82873501,30.25582545,169.3325206,0.066136,0,0,0,173
1553,157,34,3,WCPO,0,-72.19199298,-23.8301015,1285.570437,610.1757256,-9999,-9999,-9999,-9999,0.066136,0,0,0,173
1554,158,34,3,WCPO,0,-9999,-9999,-9999,-9999,641.7162333,163.577625,44.52851846,311.1296293,0,0,0,0,173
1555,159,34,3,WCPO,0,-9999,-9999,-9999,-9999,451.4975053,15.21845276,25.34234715,362.100923,0,0,0,0,174
1556,160,34,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,174
1557,161,34,3,WCPO,0,-9999,-9999,-9999,-9999,485.3533143,216.1224433,70.53270826,215.9012001,0,0,0,0,174
1558,162,34,3,WCPO,0,-9999,-9999,-9999,-9999,440.4223533,192.6609431,52.82311882,311.733434,0,0,0,0,175
1559,163,34,3,WCPO,0,-9999,-9999,-9999,-9999,423.7380747,176.7320378,51.1441692,236.2903495,0,0,0,0,175
1560,164,34,3,WCPO,0,-9999,-9999,-9999,-9999,742.5941228,-33.75641389,57.05747749,359.7035545,0,0,0,0,175
1561,165,34,3,WCPO,0,1.447903769,5.449424903,-519.2575922,563.3876335,-9999,-9999,-9999,-9999,0,0,0,0,176
1562,166,34,3,WCPO,0,25.03274576,146.3558031,817.3508085,267.850591,-9999,-9999,-9999,-9999,0,0,0,0,176
1563,167,34,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,176
1564,168,34,4,WCPO,0,17.12174381,35.38573456,1028.437118,205.9632943,-9999,-9999,-9999,-9999,0,0,0,0,177
1565,169,34,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,177
1566,170,34,4,WCPO,0,377.1197561,55.62457161,705.4756943,175.8904751,-9999,-9999,-9999,-9999,0,0,0,0,177
1567,171,34,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,178
1568,172,34,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,178
1569,173,34,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,178
1570,174,34,4,WCPO,0,-9999,-9999,-9999,-9999,617.0988165,27.79363711,63.94293443,320.6585031,0,0,0,0,179
1571,175,34,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,179
1572,176,34,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,179
1573,177,34,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,180
1574,178,34,4,WCPO,0,-9999,-9999,-9999,-9999,421.0923733,47.18130393,66.0667024,323.3525843,0,0,0,0,180
1575,179,34,4,WCPO,0,-9999,-9999,-9999,-9999,482.7209367,86.0730662,37.18752384,296.3908959,0,0,0,0,180
1576,135,35,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,166
1577,136,35,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,166
1578,137,35,2,EPO,0,77.36523218,78.56523887,-86.65187697,170.6374442,-9999,-9999,-9999,-9999,0,0,0,0,166
1579,138,35,2,EPO,0,-9999,-9999,-9999,-9999,609.90328,205.5119977,53.95775238,254.0458846,0,0,0,0,167
1580,139,35,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,167
1581,140,35,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,167
1582,141,35,2,EPO,0,-9999,-9999,-9999,-9999,272.9275459,119.6001751,44.26560486,294.0202648,0,0,0,0,168
1583,142,35,2,EPO,0,351.2860793,32.72292431,-6.355012371,70.1058079,-9999,-9999,-9999,-9999,0.007787,0,0,0,168
1584,143,35,2,EPO,0,-9999,-9999,-9999,-9999,495.1500714,155.9661847,24.43347506,200.3062182,0.007787,0,0,0,168
1585,144,35,2,EPO,0,-9999,-9999,-9999,-9999,321.3783171,68.38149149,41.46425475,280.5535673,0.007787,0,0,0,169
1586,145,35,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0,169
1587,146,35,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0,169
1588,147,35,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0,170
1589,148,35,3,EPO,0,219.0374665,98.45019749,1257.417009,289.14434,-9999,-9999,-9999,-9999,0,0.00744,0,0,170
1590,149,35,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0,170
1591,150,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,171
1592,151,35,3,WCPO,0,-9999,-9999,-9999,-9999,472.2042413,143.6325468,30.23858749,268.8449046,0.005252,0.00525,0,0,171
1593,152,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,171
1594,153,35,3,WCPO,0,46.2133208,25.03936394,1022.679582,-45.1212595,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,172
1595,154,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0,172
1596,155,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0,172
1597,156,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0,173
1598,157,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.066136,0,0,0,173
1599,158,35,3,WCPO,0,179.0974675,53.93579449,-512.4342687,-4.286487642,675.5766949,89.52125068,48.61112644,387.6865788,0,0,0,0,173
1600,159,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,174
1601,160,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,174
1602,161,35,3,WCPO,0,-9999,-9999,-9999,-9999,446.6183746,108.2097768,33.17618495,333.3742311,0,0,0,0,174
1603,162,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,175
1604,163,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,175
1605,164,35,3,WCPO,0,-9999,-9999,-9999,-9999,306.2299183,102.7872938,39.23585079,219.1673602,0,0,0,0,175
1606,165,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,176
1607,166,35,3,WCPO,0,-9999,-9999,-9999,-9999,916.1326446,63.29766528,65.95926283,289.4594874,0,0,0,0,176
1608,167,35,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,176
1609,168,35,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,177
1610,169,35,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,177
1611,170,35,4,WCPO,0,-9999,-9999,-9999,-9999,416.7602958,0.441265517,43.8794232,429.2232228,0,0,0,0,177
1612,171,35,4,WCPO,0,116.0490367,116.6992296,-235.5405497,-9.156968442,-9999,-9999,-9999,-9999,0,0,0,0,178
1613,172,35,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,178
1614,173,35,4,WCPO,0,-9999,-9999,-9999,-9999,722.2982501,197.4010616,45.02449508,483.1121863,0,0,0,0,178
1615,174,35,4,WCPO,0,134.0640778,73.52085693,573.8280443,425.7374153,-9999,-9999,-9999,-9999,0,0,0,0,179
1616,175,35,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,179
1617,176,35,4,WCPO,0,-49.11749846,56.77552031,1223.96551,168.7597635,-9999,-9999,-9999,-9999,0,0,0,0,179
1618,177,35,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,180
1619,178,35,4,WCPO,0,-9999,-9999,-9999,-9999,191.8211882,152.8150196,68.02492415,242.2826485,0,0,0,0,180
1620,179,35,4,WCPO,0,389.8011956,93.15871643,2328.31898,-159.0936418,-9999,-9999,-9999,-9999,0,0,0,0,180
1621,135,36,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,181
1622,136,36,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,181
1623,137,36,2,EPO,0,-9999,-9999,-9999,-9999,412.8144636,138.950699,62.15100693,312.2892321,0,0,0,0,181
1624,138,36,2,EPO,0,342.6595939,-5.70070461,1122.565859,175.5322685,-9999,-9999,-9999,-9999,0,0,0,0,182
1625,139,36,2,EPO,0,-9999,-9999,-9999,-9999,357.776219,278.4622234,12.41622194,359.6660152,0,0,0,0,182
1626,140,36,2,EPO,0,-9999,-9999,-9999,-9999,465.8729805,194.5665968,44.75474709,273.5926894,0,0,0,0,182
1627,141,36,2,EPO,0,288.1808872,-42.05667829,998.3959378,11.47935996,527.7634444,150.8438775,72.78780809,414.6914045,0,0,0,0,183
1628,142,36,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,183
1629,143,36,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0,183
1630,144,36,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0,184
1631,145,36,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0,184
1632,146,36,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0,184
1633,147,36,3,EPO,0,-9999,-9999,-9999,-9999,163.2136283,94.39516176,35.09188755,334.5889468,0,0.00744,0,0,185
1634,148,36,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0.00744,0,0,185
1635,149,36,3,EPO,0,-9999,-9999,-9999,-9999,384.9587604,112.8243006,69.64153562,338.5948239,0,0.00744,0,0,185
1636,150,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,186
1637,151,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,186
1638,152,36,3,WCPO,0,-45.75516933,73.26935525,-560.6131348,257.0766499,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,186
1639,153,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,187
1640,154,36,3,WCPO,0,-9999,-9999,-9999,-9999,242.1044717,-49.3098097,63.24309576,324.5029749,0.066136,0,0,0,187
1641,155,36,3,WCPO,0,274.9624921,93.0547857,100.277405,140.8845543,313.3887635,162.6199113,51.26291176,241.9092803,0.066136,0,0,0,187
1642,156,36,3,WCPO,0,-9999,-9999,-9999,-9999,530.529084,32.52385824,31.83165584,225.2355494,0.066136,0,0,0,188
1643,157,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,188
1644,158,36,3,WCPO,0,243.6020994,72.29817296,-865.9645431,-39.92233361,435.9510377,12.84225727,51.15812181,254.7207116,0,0,0,0,188
1645,159,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,189
1646,160,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,189
1647,161,36,3,WCPO,0,-9999,-9999,-9999,-9999,497.3398885,170.7474948,39.75980515,247.1673523,0,0,0,0,189
1648,162,36,3,WCPO,0,305.3807921,1.823554353,-1411.145778,473.972729,432.1799214,192.1177857,39.58957551,317.1013009,0,0,0,0,190
1649,163,36,3,WCPO,0,468.4076436,32.4649885,737.4962456,41.04984341,-9999,-9999,-9999,-9999,0,0,0,0,190
1650,164,36,3,WCPO,0,-9999,-9999,-9999,-9999,615.1288093,113.3121849,59.73800148,458.565137,0,0,0,0,190
1651,165,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,191
1652,166,36,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,191
1653,167,36,3,WCPO,0,-9999,-9999,-9999,-9999,527.8307006,172.6760633,77.59213849,132.7019236,0,0,0,0,191
1654,168,36,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,192
1655,169,36,4,WCPO,0,-9999,-9999,-9999,-9999,518.8535775,5.853496281,63.75611297,252.9365443,0,0,0,0,192
1656,170,36,4,WCPO,0,0.657524109,87.16724947,1106.710777,-120.0100752,593.000766,202.3731567,55.88695205,453.1406192,0,0,0,0,192
1657,171,36,4,WCPO,0,-18.84534081,86.47114795,-293.7527473,141.5849181,616.9082383,132.9205705,33.99750889,400.1347907,0,0,0,0,193
1658,172,36,4,WCPO,0,-9999,-9999,-9999,-9999,290.7181898,239.9248475,34.69630111,421.0454979,0,0,0,0,193
1659,173,36,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,193
1660,174,36,4,WCPO,0,-9999,-9999,-9999,-9999,335.2153772,145.7422108,78.02755255,363.2734536,0,0,0,0,194
1661,175,36,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,194
1662,176,36,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,194
1663,177,36,4,WCPO,0,-9999,-9999,-9999,-9999,745.6014604,73.00994272,24.24470658,380.7883195,0,0,0,0,195
1664,178,36,4,WCPO,0,-9999,-9999,-9999,-9999,509.4451788,275.1423965,77.08212414,306.490822,0,0,0,0,195
1665,179,36,4,WCPO,0,-9999,-9999,-9999,-9999,655.4250859,183.0512839,14.22566429,267.3506361,0,0,0,0,195
1666,135,37,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,181
1667,136,37,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,181
1668,137,37,2,EPO,0,243.3753389,2.778074685,1144.184023,491.4787676,466.5155968,134.2449265,14.92780684,223.7801933,0,0,0,0,181
1669,138,37,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,182
1670,139,37,2,EPO,0,-9999,-9999,-9999,-9999,488.6512145,74.96067305,60.49026653,259.7439914,0,0,0,0,182
1671,140,37,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,182
1672,141,37,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,183
1673,142,37,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0,183
1674,143,37,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007787,0,0,0,183
1675,144,37,2,EPO,0,-9999,-9999,-9999,-9999,498.6982157,133.5816315,16.12229497,341.9118169,0.007787,0,0,0,184
1676,145,37,3,EPO,0,191.8075255,33.02601385,344.4124077,-20.59771845,-9999,-9999,-9999,-9999,0.007787,0,0,0,184
1677,146,37,3,EPO,0,312.049726,28.65903713,480.4833995,246.5430209,290.2092859,184.9150252,57.56518339,257.7003712,0,0.00744,0,0,184
1678,147,37,3,EPO,0,-9999,-9999,-9999,-9999,757.0270966,182.5767285,85.97922003,337.8848293,0,0.00744,0,0,185
1679,148,37,3,EPO,0,-9999,-9999,-9999,-9999,371.5401913,142.4984363,46.54786627,314.2351531,0,0.00744,0,0,185
1680,149,37,3,EPO,0,-9999,-9999,-9999,-9999,539.804495,82.62711781,67.86445846,374.261598,0,0.00744,0,0,185
1681,150,37,3,WCPO,0,-9999,-9999,-9999,-9999,621.490419,133.700796,24.88707166,535.4568596,0.005252,0.00525,0,0,186
1682,151,37,3,WCPO,0,0.199077658,92.3307176,1478.129867,74.08863989,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,186
1683,152,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,186
1684,153,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005252,0.00525,0,0,187
1685,154,37,3,WCPO,0,-9999,-9999,-9999,-9999,664.697475,89.67508068,26.98559138,308.6012203,0,0,0,0,187
1686,155,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,187
1687,156,37,3,WCPO,0,179.4080285,85.47486463,15.14287367,142.0973427,-9999,-9999,-9999,-9999,0.066136,0,0,0,188
1688,157,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,188
1689,158,37,3,WCPO,0,105.093491,-13.16650082,-1541.00551,-12.39642053,351.3673072,208.2735443,66.46979849,282.8430436,0,0,0,0,188
1690,159,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,189
1691,160,37,3,WCPO,0,-9999,-9999,-9999,-9999,279.1529306,79.05546344,53.95242269,87.17007934,0,0,0,0,189
1692,161,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,189
1693,162,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,190
1694,163,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,190
1695,164,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,190
1696,165,37,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,191
1697,166,37,3,WCPO,0,170.5803308,33.72251731,-20.63916917,-49.33715786,854.513954,112.9583694,51.79695668,226.5836586,0,0,0,0,191
1698,167,37,3,WCPO,0,144.792487,22.21270124,370.6351098,-59.57520732,546.8299762,128.8275513,71.37683971,258.2685661,0,0,0,0,191
1699,168,37,4,WCPO,0,-9999,-9999,-9999,-9999,309.2212004,227.9693431,59.38524154,197.6952167,0,0,0,0,192
1700,169,37,4,WCPO,0,-9999,-9999,-9999,-9999,460.4888591,160.6589153,45.65030286,249.8536481,0,0,0,0,192
1701,170,37,4,WCPO,0,-9999,-9999,-9999,-9999,696.2987549,137.1481738,62.49545335,306.9514957,0,0,0,0,192
1702,171,37,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,193
1703,172,37,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,193
1704,173,37,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,193
1705,174,37,4,WCPO,0,-9999,-9999,-9999,-9999,516.411444,237.6534997,70.05942039,135.4714707,0,0,0,0,194
1706,175,37,4,WCPO,0,-28.42268456,92.05551188,-14.96845104,227.2235253,504.0640639,97.91159198,41.80189341,264.1460752,0,0,0,0,194
1707,176,37,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,194
1708,177,37,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,195
1709,178,37,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,195
1710,179,37,4,WCPO,0,-9999,-9999,-9999,-9999,432.663335,243.8903058,52.67190153,415.3615819,0,0,0,0,195
1711,135,38,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,181
1712,136,38,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,181
1713,137,38,2,EPO,0,-9999,-9999,-9999,-9999,769.8134547,33.44648513,45.22319598,483.5730499,0,0,0,0,181
1714,138,38,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,182
1715,139,38,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,182
1716,140,38,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,182
1717,141,38,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,183
1718,142,38,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.014696,0.0147,0,0,183
1719,143,38,2,EPO,0,-9999,-9999,-9999,-9999,500.2195455,179.118031,41.88489068,228.9752068,0.014696,0.0147,0,0,183
1720,144,38,2,EPO,0,-9999,-9999,-9999,-9999,626.7737102,160.5779224,38.35365996,270.6205175,0.014696,0.0147,0,0,184
1721,145,38,3,EPO,0,107.0701823,63.14408696,-253.8727972,-140.652665,-9999,-9999,-9999,-9999,0.014696,0.0147,0,0,184
1722,146,38,3,EPO,0,-9999,-9999,-9999,-9999,544.3765788,63.28515288,30.39579905,318.3574802,0.009842,0.00984,0,0,184
1723,147,38,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.009842,0.00984,0,0,185
1724,148,38,3,EPO,0,148.8565421,138.3114697,953.4890564,-262.6552235,-9999,-9999,-9999,-9999,0.009842,0.00984,0,0,185
1725,149,38,3,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.009842,0.00984,0,0,185
1726,150,38,3,WCPO,0,119.4671677,26.86113577,2444.501905,84.92557895,517.0256869,-4.488044321,13.94619578,298.3610876,0,0,0,0,186
1727,151,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,186
1728,152,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,186
1729,153,38,3,WCPO,0,-9999,-9999,-9999,-9999,382.6508778,180.2927947,26.99389546,292.770645,0,0,0,0,187
1730,154,38,3,WCPO,0,-9999,-9999,-9999,-9999,427.7732345,-60.07141106,80.87213445,356.8178912,0,0,0,0,187
1731,155,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,187
1732,156,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,188
1733,157,38,3,WCPO,0,36.18606814,63.63275664,108.8836902,-75.45490306,-9999,-9999,-9999,-9999,0,0,0,0,188
1734,158,38,3,WCPO,0,-9999,-9999,-9999,-9999,59.47988239,239.7478329,52.28211182,334.0932981,0,0,0,0,188
1735,159,38,3,WCPO,0,-9999,-9999,-9999,-9999,342.3344478,90.08365849,36.51294975,319.6210441,0,0,0,0,189
1736,160,38,3,WCPO,0,152.8365796,20.10489104,831.6862701,378.052076,564.0292833,219.9450941,48.64462278,274.8997724,0,0,0,0,189
1737,161,38,3,WCPO,0,-3.367614702,91.17119734,279.0468382,-48.16793222,597.9561051,173.5052803,52.43623061,424.6618985,0,0,0,0,189
1738,162,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,190
1739,163,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,190
1740,164,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,190
1741,165,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,191
1742,166,38,3,WCPO,0,-9999,-9999,-9999,-9999,444.8207694,152.1282908,27.24467316,492.6001002,0,0,0,0,191
1743,167,38,3,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,191
1744,168,38,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,192
1745,169,38,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,192
1746,170,38,4,WCPO,0,-9999,-9999,-9999,-9999,545.2660042,151.983651,29.57783965,368.275521,0,0,0,0,192
1747,171,38,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,193
1748,172,38,4,WCPO,0,-9999,-9999,-9999,-9999,167.6730483,221.0339129,31.59716473,233.7678173,0,0,0,0,193
1749,173,38,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,193
1750,174,38,4,WCPO,0,334.7948451,44.51530524,549.3213133,182.1009284,-9999,-9999,-9999,-9999,0,0,0,0,194
1751,175,38,4,WCPO,0,-13.12664616,112.2162733,-4.045990362,-248.7496057,-9999,-9999,-9999,-9999,0,0.27801,0,0,194
1752,176,38,4,WCPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,194
1753,177,38,4,WCPO,0,98.08140541,172.2655372,860.3526086,195.1302347,-9999,-9999,-9999,-9999,0,0,0,0,195
1754,178,38,4,WCPO,0,-9999,-9999,-9999,-9999,431.41295,186.7342559,61.32919228,338.8150644,0,0,0,0,195
1755,179,38,4,WCPO,0,-9999,-9999,-9999,-9999,263.6437868,134.5922402,47.30314602,399.9613221,0,0,0,0,195
1756,135,39,2,EPO,0,23.00483855,37.84724137,-187.3821937,84.1159559,-9999,-9999,-9999,-9999,0,0,0,0,196
1757,136,39,2,EPO,0,-9999,-9999,-9999,-9999,446.4279642,192.308059,55.81330879,357.704559,0,0,0,0,196
1758,137,39,2,EPO,0,-9999,-9999,-9999,-9999,699.0775442,127.6221924,10.48122726,363.6363914,0,0,0,0,196
1759,138,39,2,EPO,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,197
